yisuv name,yisuv id,קלפי,rikuz,מצביעים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ2,ק,קי,קך,קנ,קץ,רז,שס,ת,
אום אלפחם,2710,37,32,188,186,0,1,0,0,73,71,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,
אום אלפחם,2710,39,12,200,196,1,0,0,0,63,66,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,58,1,0,0,0,0,0,0,0,0,0,2,0,
אום אלפחם,2710,42,29,279,272,0,0,0,0,88,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,1,0,1,0,0,0,0,0,0,0,1,0,
אום אלפחם,2710,43.1,7,203,198,0,0,0,0,107,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,33,2,0,0,0,1,0,0,0,0,0,2,0,
אום אלפחם,2710,43.2,7,213,208,1,1,0,0,103,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,43.3,7,207,202,0,0,1,0,71,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,45,0,0,0,2,0,0,0,0,0,0,0,0,
אום אלפחם,2710,43.4,7,261,257,0,1,0,0,128,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,44.1,28,272,266,1,0,0,2,120,93,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,39,0,0,0,1,0,0,0,0,0,0,3,1,
אום אלפחם,2710,44.2,28,295,293,0,0,0,3,98,104,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,79,1,0,0,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,44.3,28,317,313,0,0,0,0,88,105,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,110,0,0,1,1,0,0,0,0,0,0,1,0,
אום אלפחם,2710,44.4,28,294,293,2,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,45.1,5,221,217,1,1,0,0,107,79,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,2,0,
אום אלפחם,2710,45.2,5,201,198,0,0,0,0,93,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,
אום אלפחם,2710,45.3,5,246,246,0,0,0,0,120,75,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,45.4,5,216,216,0,0,0,0,103,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,47,12,191,189,2,0,0,0,77,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,49,29,268,261,0,0,0,0,70,151,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,34,0,0,1,1,0,0,0,0,0,0,0,0,
אום אלפחם,2710,50,17,228,221,1,0,0,0,75,103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,
אום אלפחם,2710,51.1,3,222,221,0,0,0,0,68,101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,51.2,3,244,243,2,0,0,0,87,93,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,1,0,
אום אלפחם,2710,51.3,3,212,209,0,0,0,0,59,87,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,57,0,0,0,1,0,0,0,0,0,0,0,0,
אום אלפחם,2710,51.4,3,226,226,0,0,0,0,73,107,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1,
אום אלפחם,2710,51.5,3,229,225,5,0,0,0,70,89,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,1,0,
אום אלפחם,2710,51.6,36,201,200,2,0,0,0,77,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,36,0,0,0,1,0,0,0,0,0,0,1,0,
אום אלפחם,2710,52,33,220,218,1,0,0,0,101,70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,39,0,0,1,1,0,0,0,0,0,0,0,0,
אום אלפחם,2710,55,8,243,240,0,0,0,2,64,108,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,56.1,4,208,203,0,0,0,0,92,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,1,0,
אום אלפחם,2710,56.2,4,198,195,3,0,0,0,75,72,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,56.3,4,221,218,0,0,0,0,96,99,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,
אום אלפחם,2710,56.4,4,257,251,0,0,0,1,90,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,1,0,
אום אלפחם,2710,57,33,190,187,2,0,0,0,85,68,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,
אום אלפחם,2710,59,29,201,197,0,0,0,0,50,104,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,
אום אלקוטוף,2024,1.1,1,235,230,1,0,0,0,93,58,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0,0,
אום אלקוטוף,2024,1.2,1,219,216,0,0,0,0,79,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,
אום בטין,1358,1.1,1,333,331,0,1,0,0,5,29,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,287,0,1,0,0,0,1,0,0,1,0,0,1,
אום בטין,1358,1.2,1,338,335,1,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,
אום בטין,1358,1.3,1,330,327,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,287,1,0,0,0,0,0,0,0,0,0,1,1,
אום בטין,1358,1.4,1,299,296,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,
אומן,1108,1,1,339,339,0,0,2,2,0,0,0,0,0,0,59,0,1,0,0,0,18,0,20,163,1,0,0,0,0,0,0,0,51,0,2,0,0,0,0,0,0,0,20,0,
אומץ,680,1,1,398,397,42,1,4,1,0,0,0,0,0,0,12,0,2,0,0,0,72,0,6,46,31,0,0,0,1,0,0,0,172,0,0,0,0,0,0,0,1,0,6,0,
אופקים,31,1.1,4,231,230,5,0,3,1,0,0,0,0,0,0,40,0,0,0,0,0,6,0,3,112,2,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,46,0,
אופקים,31,2,1,351,349,6,0,1,20,0,0,0,1,0,0,65,0,1,0,0,0,13,0,12,126,1,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,90,0,
אופקים,31,3,6,285,283,4,0,5,10,1,0,0,0,0,0,58,0,0,0,0,0,12,0,0,122,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,49,0,
אופקים,31,4,2,330,328,7,0,3,12,0,0,0,0,0,0,58,0,0,0,0,0,22,0,15,115,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,72,0,
אופקים,31,5,7,229,226,2,1,0,4,0,0,0,0,0,0,48,0,0,0,0,0,10,0,23,86,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,36,0,
אופקים,31,6.1,20,323,320,4,0,1,6,1,0,0,0,0,1,62,0,1,0,0,0,8,0,14,159,0,0,0,0,0,0,0,2,18,0,1,0,0,0,0,0,0,0,42,0,
אופקים,31,6.2,20,299,298,1,1,3,7,0,0,0,0,0,0,57,0,0,0,0,0,10,0,16,123,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,63,0,
אופקים,31,6.3,20,302,302,5,1,1,1,0,0,0,0,0,0,48,0,1,0,0,0,7,0,35,144,2,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,35,0,
אופקים,31,7,1,291,288,4,0,1,6,0,0,0,0,0,0,50,0,1,0,0,0,6,0,26,131,0,0,0,0,0,0,0,1,16,0,2,0,0,0,0,0,0,0,44,0,
אופקים,31,8,13,338,335,4,0,3,5,0,1,0,0,0,0,82,0,0,0,0,0,16,0,1,145,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,62,0,
אופקים,31,9,2,325,319,5,0,0,6,1,3,0,0,0,0,61,0,3,0,0,0,28,0,18,143,1,0,0,0,0,0,0,1,17,0,1,0,0,0,1,0,1,0,29,0,
אופקים,31,10.1,16,418,415,1,0,1,78,0,0,0,0,0,0,58,0,1,0,0,0,9,0,7,76,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,170,0,
אופקים,31,10.2,16,446,442,0,2,3,82,0,0,0,0,0,0,65,0,2,0,0,0,12,0,10,85,5,0,1,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,155,0,
אופקים,31,10.3,16,419,412,1,0,3,77,0,0,0,0,0,0,72,0,2,0,0,0,8,0,14,73,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,149,1,
אופקים,31,11,3,533,530,0,0,1,285,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,43,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,169,0,
אופקים,31,12,3,559,554,0,0,0,220,0,0,0,0,0,0,19,0,1,0,0,0,2,0,6,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,262,0,
אופקים,31,13,22,352,349,4,0,3,85,1,0,0,0,0,0,51,0,0,0,0,0,6,0,1,98,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,94,0,
אופקים,31,15.1,8,505,500,2,0,5,176,0,0,0,0,0,0,37,0,0,0,0,0,3,0,6,74,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,184,1,
אופקים,31,15.2,8,500,496,2,0,2,222,0,0,0,0,0,0,29,0,0,0,0,0,4,0,11,51,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,169,0,
אופקים,31,17.1,15,516,513,0,0,1,16,2,0,0,0,0,0,95,0,2,0,0,0,17,0,3,248,1,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,100,0,
אופקים,31,17.2,15,486,483,4,2,2,46,0,0,0,0,0,0,89,0,3,0,0,0,26,0,8,198,2,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,74,0,
אופקים,31,17.3,15,515,507,4,0,1,33,0,0,0,0,0,0,125,0,2,0,0,0,26,0,12,180,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,96,0,
אופקים,31,17.4,15,507,504,9,0,4,12,1,2,0,0,0,0,106,0,2,0,0,0,32,0,19,211,4,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,75,0,
אופקים,31,17.5,15,518,516,5,3,1,34,1,0,0,0,1,0,109,0,2,0,0,0,23,0,21,197,5,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,77,0,
אופקים,31,19,13,336,335,4,0,1,5,0,0,0,0,0,0,62,0,0,0,0,0,13,0,24,158,4,0,0,0,0,0,0,2,23,0,2,0,1,0,0,0,0,0,36,0,
אופקים,31,20,18,577,573,0,0,0,275,0,0,0,0,0,0,36,0,0,0,0,0,3,0,1,48,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,205,0,
אופקים,31,22.1,9,485,485,1,0,7,43,0,0,0,0,0,0,79,0,0,0,0,0,20,0,4,207,1,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,106,0,
אופקים,31,22.2,9,474,470,10,2,4,76,0,0,0,0,0,0,62,0,1,0,0,0,25,0,17,149,4,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,99,0,
אופקים,31,22.3,9,477,476,1,2,8,63,2,0,0,0,0,0,81,0,0,0,0,0,7,0,12,171,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0,116,0,
אופקים,31,22.4,9,477,475,2,3,5,47,0,0,0,0,0,0,104,0,2,0,0,0,22,0,17,144,3,0,0,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,99,0,
אופקים,31,22.5,9,457,457,8,0,2,83,0,0,0,0,0,0,67,0,1,0,0,0,17,0,36,117,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,99,0,
אופקים,31,23.1,21,438,435,2,1,1,5,0,0,0,0,0,0,85,0,1,0,0,0,25,0,31,182,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,59,1,
אופקים,31,23.2,21,414,413,2,1,3,2,0,0,0,0,0,0,95,0,3,0,0,0,15,0,32,171,2,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,1,45,0,
אופקים,31,25,13,231,228,3,0,1,1,0,0,0,0,0,0,22,0,2,0,0,0,7,0,43,99,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,26,0,
אופקים,31,26,1,316,310,0,0,1,6,0,0,0,0,0,0,48,0,1,0,0,0,6,0,15,122,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,2,0,92,1,
אופקים,31,30,22,464,463,0,0,1,176,0,0,0,0,0,0,49,0,0,0,0,0,14,0,1,78,1,0,0,0,0,0,0,3,9,0,2,0,0,0,0,0,0,0,129,0,
אופקים,31,33,3,422,415,0,0,0,214,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,154,0,
אופקים,31,34.1,17,387,384,1,1,3,1,0,0,0,0,0,0,93,0,1,0,0,0,15,0,18,181,1,0,1,0,0,3,0,4,6,0,4,0,0,0,0,0,0,0,51,0,
אופקים,31,34.2,17,374,372,1,0,4,1,0,0,0,0,0,0,105,0,0,0,0,0,9,0,29,154,2,0,0,0,0,0,0,0,14,2,0,0,1,0,0,0,0,0,50,0,
אופקים,31,35.1,19,259,256,1,1,0,0,0,0,0,0,0,0,43,0,1,0,0,0,12,0,13,134,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,31,0,
אופקים,31,35.2,19,240,238,1,0,0,3,0,1,0,0,0,0,31,0,0,0,0,0,14,0,28,103,3,0,0,0,0,1,0,0,25,0,2,0,0,0,0,0,0,0,26,0,
אור הגנוז,1294,1,2,215,214,1,1,0,95,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,51,0,
אור הנר,67,1,1,481,481,77,1,5,0,1,3,0,0,0,0,15,1,0,0,0,0,123,0,12,32,31,0,0,0,0,0,0,0,176,0,1,0,0,0,0,0,1,0,2,0,
אור יהודה,2400,1.1,7,374,370,2,1,0,5,0,0,0,0,0,0,41,0,1,0,0,0,12,0,5,192,1,0,0,0,0,0,0,1,25,0,3,0,0,0,0,0,0,0,81,0,
אור יהודה,2400,1.2,7,375,371,2,1,0,6,0,0,0,0,0,0,53,0,1,0,0,0,11,0,2,195,4,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,77,0,
אור יהודה,2400,1.3,7,406,403,1,0,0,2,0,0,0,0,0,0,47,0,0,0,0,0,10,0,2,236,1,0,0,0,0,0,1,0,19,0,1,0,0,0,0,0,0,0,83,0,
אור יהודה,2400,3,5,361,358,2,1,2,1,0,0,0,0,0,0,28,0,2,0,0,0,26,0,4,138,4,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,128,1,
אור יהודה,2400,6,57,280,280,5,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,16,0,1,124,3,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,99,0,
אור יהודה,2400,12.1,10,317,315,2,0,3,3,0,0,0,0,0,0,37,0,0,0,0,0,22,0,1,142,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,89,0,
אור יהודה,2400,12.2,10,306,304,6,0,1,0,0,0,0,0,0,0,30,0,2,0,0,0,9,0,4,159,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,77,0,
אור יהודה,2400,13,58,322,318,1,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,14,0,1,169,0,0,1,1,0,0,1,0,13,0,1,0,0,0,0,0,0,0,82,1,
אור יהודה,2400,16,55,349,344,4,1,1,2,0,0,0,0,0,0,50,1,2,0,0,0,21,0,6,176,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,54,0,
אור יהודה,2400,17,5,380,376,6,0,1,5,0,1,0,0,0,0,39,0,1,0,0,0,15,0,7,196,3,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,80,0,
אור יהודה,2400,22,5,259,258,4,0,2,2,0,0,0,0,0,0,30,0,2,0,0,0,23,0,0,105,4,0,0,0,1,0,0,0,15,0,0,0,0,0,1,0,0,0,69,0,
אור יהודה,2400,24.1,3,405,403,4,2,4,1,0,0,0,0,0,0,36,0,5,0,0,0,36,0,11,171,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,95,0,
אור יהודה,2400,24.2,3,387,383,3,2,1,1,0,1,0,0,0,0,33,0,1,0,0,0,22,0,3,168,2,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,111,0,
אור יהודה,2400,24.3,3,412,409,6,3,0,4,0,0,0,0,0,0,45,0,2,0,0,0,42,0,7,176,1,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,87,0,
אור יהודה,2400,37,52,463,461,3,1,1,9,0,0,0,0,0,0,48,0,0,0,0,0,53,0,3,236,1,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,55,0,
אור יהודה,2400,40,52,498,498,5,2,1,5,0,0,0,0,0,0,72,0,6,0,0,0,46,0,12,219,2,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,90,0,
אור יהודה,2400,42.1,2,430,426,1,1,3,5,1,0,0,0,0,0,46,0,2,0,0,0,19,0,3,215,4,0,0,0,0,0,0,0,11,0,2,1,0,0,0,0,0,0,112,0,
אור יהודה,2400,42.2,2,451,447,2,0,2,5,0,0,0,0,0,0,53,0,1,0,0,0,19,0,4,219,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,128,0,
אור יהודה,2400,42.3,2,458,452,6,0,0,7,0,0,0,0,0,0,40,0,0,0,0,0,13,0,3,252,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,108,1,
אור יהודה,2400,44,52,471,469,1,1,2,16,0,0,0,0,0,0,61,0,3,0,0,0,18,0,3,253,1,0,0,0,0,0,0,0,27,0,2,0,0,0,0,0,1,0,80,0,
אור יהודה,2400,46,52,503,499,5,2,3,2,0,0,0,0,0,0,56,0,3,0,0,0,33,0,7,258,4,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,1,0,76,0,
אור יהודה,2400,47,52,517,517,9,0,4,4,1,0,0,0,0,0,64,0,2,0,0,0,41,0,6,265,1,0,0,0,0,0,0,0,54,0,1,0,0,0,1,0,1,0,63,0,
אור יהודה,2400,5.1,9,486,485,10,0,2,2,0,0,0,0,0,0,48,0,2,0,0,0,30,0,9,205,5,0,0,0,0,0,0,0,66,0,1,0,0,0,0,0,0,0,105,0,
אור יהודה,2400,5.2,9,543,540,17,1,5,4,0,0,0,0,0,0,43,0,6,0,0,0,58,0,6,209,12,0,0,0,0,0,0,0,85,0,0,0,0,0,0,1,0,0,93,0,
אור יהודה,2400,5.3,9,539,536,7,1,1,5,0,0,0,0,0,0,49,0,3,0,0,0,37,0,10,203,3,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,2,0,153,1,
אור יהודה,2400,5.4,9,518,515,6,0,2,2,0,0,0,0,0,0,45,0,2,0,0,0,52,0,6,250,2,0,0,1,0,0,0,0,53,0,1,0,0,0,0,0,2,0,91,0,
אור יהודה,2400,5.5,9,498,493,19,1,0,3,0,0,0,0,0,0,44,0,2,0,0,0,42,0,8,205,13,0,0,0,0,0,1,0,81,0,4,0,0,0,0,0,0,0,70,0,
אור יהודה,2400,7,60,395,392,8,1,1,6,0,0,0,0,1,0,53,1,0,0,0,0,11,0,3,187,1,0,0,0,0,1,1,0,13,1,1,0,0,0,0,0,0,0,102,0,
אור יהודה,2400,9,8,423,416,2,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,17,0,9,244,2,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,99,0,
אור יהודה,2400,15,8,315,310,4,2,1,1,0,0,0,0,0,0,32,0,0,0,0,0,20,0,0,187,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,2,0,0,52,0,
אור יהודה,2400,21,60,432,425,5,1,3,2,0,0,0,0,0,0,59,0,0,0,0,0,17,0,5,179,3,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,140,0,
אור יהודה,2400,27,1,449,448,12,0,3,0,0,1,0,0,0,0,44,1,3,0,0,0,69,0,7,157,26,0,0,0,0,0,0,1,92,0,0,0,0,0,0,0,0,0,32,0,
אור יהודה,2400,29,61,500,496,17,4,5,0,0,3,0,0,0,0,50,0,7,0,0,0,69,0,4,157,17,0,0,0,0,0,0,0,102,0,1,0,0,0,0,0,0,0,60,0,
אור יהודה,2400,30,8,363,359,1,3,1,3,0,0,0,0,0,0,39,0,1,0,0,0,8,0,4,161,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,127,0,
אור יהודה,2400,32,1,390,389,8,1,5,1,0,2,0,0,0,0,26,1,1,0,0,0,44,0,6,139,9,0,0,0,0,0,0,0,113,0,1,0,0,0,0,0,2,0,30,0,
אור יהודה,2400,33,1,388,388,11,0,3,2,0,0,0,0,0,0,23,0,5,0,0,0,66,0,8,165,9,0,0,0,0,0,0,0,59,0,3,0,0,0,0,0,2,0,32,0,
אור יהודה,2400,38.1,4,464,463,5,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,36,0,2,209,5,0,0,0,1,0,0,0,35,0,0,0,0,0,0,0,0,0,100,0,
אור יהודה,2400,38.2,4,447,444,7,1,3,2,0,0,0,0,0,0,65,0,1,0,1,0,31,0,6,236,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,69,0,
אור יהודה,2400,38.3,4,469,466,9,0,1,1,0,0,0,0,0,0,72,0,4,0,0,0,38,0,6,234,2,0,0,0,0,0,0,0,31,0,0,0,0,2,0,0,2,0,64,0,
אור יהודה,2400,41,61,397,396,13,0,2,0,0,0,0,0,0,0,41,0,1,0,0,0,45,0,17,141,10,0,0,0,0,0,0,0,96,0,1,0,0,0,0,0,2,0,27,0,
אור יהודה,2400,43.1,11,504,503,11,3,1,3,0,0,0,0,0,0,54,0,9,0,0,0,21,0,2,247,3,0,1,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,134,0,
אור יהודה,2400,43.2,11,501,497,6,0,1,1,0,1,0,0,0,0,61,0,4,0,0,0,36,0,1,268,3,0,0,0,0,0,0,0,42,0,1,0,0,0,0,0,1,0,71,0,
אור יהודה,2400,45,1,391,390,11,2,1,3,0,0,0,0,0,0,45,0,4,0,0,0,54,0,9,139,6,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,2,0,16,0,
אור יהודה,2400,48,1,431,431,11,2,5,0,0,0,0,0,0,0,38,0,1,0,0,0,60,0,9,179,15,0,0,0,0,0,0,0,72,0,1,0,0,0,0,0,3,0,35,0,
אור יהודה,2400,49.1,59,570,568,19,3,5,1,0,0,0,0,0,0,64,0,3,0,0,0,65,0,19,204,11,0,0,0,0,0,0,1,123,0,2,0,0,0,0,1,1,0,46,0,
אור יהודה,2400,49.2,59,570,569,27,5,4,1,1,1,0,0,0,0,78,0,8,0,0,0,63,0,27,190,7,0,0,0,0,0,0,0,117,1,1,0,0,0,0,0,1,0,37,0,
אור יהודה,2400,101,53,315,312,5,0,3,1,0,0,0,0,0,0,40,0,3,0,1,0,25,0,1,140,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,1,0,71,0,
אור עקיבא,1020,1,15,431,430,2,0,7,13,0,0,0,0,0,0,66,0,3,0,0,0,18,0,28,197,2,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,67,0,
אור עקיבא,1020,3.1,1,319,316,2,1,2,2,0,0,0,0,0,0,32,0,0,0,0,0,12,0,6,197,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,55,0,
אור עקיבא,1020,3.2,1,277,277,3,0,1,1,1,0,0,0,0,0,28,0,1,0,0,0,12,0,7,162,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,52,0,
אור עקיבא,1020,3.3,1,292,292,3,1,2,5,1,0,0,0,0,0,45,0,0,0,0,0,7,0,5,130,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,81,1,
אור עקיבא,1020,4.1,5,270,269,1,0,3,8,0,0,0,0,0,0,39,0,0,0,0,0,11,0,3,115,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,74,0,
אור עקיבא,1020,4.2,5,264,261,3,0,8,4,0,0,0,0,0,0,34,0,0,0,0,0,9,0,7,120,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,60,0,
אור עקיבא,1020,5,9,303,296,1,1,2,2,0,1,0,0,0,0,38,0,0,0,0,0,6,1,24,179,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,33,0,
אור עקיבא,1020,6,7,378,377,0,3,5,9,0,0,0,0,0,0,68,0,1,0,0,0,9,0,3,169,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,105,0,
